id,namaResto,jenisResto,alamatResto,namaProduk,kadunganNutrisi (kal),hargaProduk,gambarProduk-src,coordinates
3154,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",House Blend,157.0,37070.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3155,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Kopi Lanang Toraja,117.0,39100.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3156,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Sumatera Mandheling,132.0,39050.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3157,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Java Arabica,124.0,36300.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3158,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Robusta Gold,132.0,36300.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3159,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Cappuccino On The Rocks,142.0,51150.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3160,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Iced Caramel Cappucino,145.0,53100.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3161,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Espresso,112.0,31900.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3162,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Double Espresso,234.0,38500.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3163,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Iced Espresso Shake,121.0,40040.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3164,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Iced Coffee,113.0,40040.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3165,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Hot Caramel Cappucino,132.0,53100.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3166,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Brazilian Santos,142.0,42570.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3167,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Colombian Supremo,153.0,42570.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3168,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Avocado Coffee,176.0,65780.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3169,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Mocha Jelly Shake,134.0,61600.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3170,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Mega Mocha Shake,124.0,56650.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3171,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Summer Over Snow,232.0,62700.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3172,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Coffee Float,115.0,56650.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3173,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Sunda Kelapa Float,143.0,56650.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3174,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Lychee Choco,103.0,62700.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3175,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Lychee Blossom Smoothies,142.0,58850.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3176,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Mango Tango Smoothies,153.0,58850.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3177,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Thai Tea Pearl,143.0,61100.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3178,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Matcha Pearl,153.0,61100.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3179,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Banana Split,166.0,59950.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3180,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Blossom,122.0,59950.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3181,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Melba,142.0,59950.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3182,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Choco Chip,157.0,62150.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3183,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Butterscotch,136.0,62150.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3184,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Caramel Jelly,153.0,62150.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3185,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Nutty,122.0,61100.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3186,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Cookies & Cream,163.0,61100.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3187,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Chococino,163.0,62700.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3188,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Mocha,174.0,58600.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3189,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Coffee,112.0,58600.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3190,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Peach,164.0,42350.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3191,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Lychee,124.0,43450.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3192,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Lemon,113.0,42350.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3193,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Passion Iced Tea,142.0,48950.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3194,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Maui Fruit Punch,125.0,58600.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3195,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Hot/Iced Chocolate,175.0,51100.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3196,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Orange Juice,64.0,36600.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3197,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Milk Shake,117.0,46600.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3198,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Raspberry Punch,126.0,62700.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3199,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Croque Monsieur,175.0,67100.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3200,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",American Breakfast,274.0,83600.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3201,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Breakfast Sausage,267.0,66600.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3202,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Excelso Benedict,214.0,66600.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3203,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Crusted Tuna,228.0,67650.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3204,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Cheese Crust,214.0,66550.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3205,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",French Fries,125.0,48070.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3206,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Excelso Sampler,246.0,85250.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3207,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Crispy Cassava,274.0,55550.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3208,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Banana Wrap,241.0,53900.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3209,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Beef Taco Nachos,375.0,70100.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3210,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",BBQ Chicken Nachos,426.0,70100.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3211,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Chicken Mushroom Quesadilla,253.0,67650.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3212,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Banana Sweet Nachos,142.0,47850.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3213,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Golden Fried Mini Wonton,153.0,84150.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3214,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Oriental Chicken Salad,321.0,56100.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3215,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Chef's Salad,121.0,56100.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3216,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Tuna Salad,132.0,61600.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3217,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",B & C Salad,112.0,56100.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3218,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Signature Club Sandwich,235.0,83600.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3219,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Beef & Cheese Sandwich,312.0,81400.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3220,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Tuna Sandwich,325.0,81400.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3221,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Dory Sandwich,303.0,81400.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3222,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Hot And Spicy Beef (Spaghetti/Fettuccine),452.0,77000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3223,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Alfredo (Spaghetti/Fettuccine),341.0,77000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3224,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Carbonara (Spaghetti/Fettuccine),313.0,77000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3225,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Blackpepper Chicken (Spaghetti/Fettuccine),325.0,77000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3226,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Bolognaise (Spaghetti/Fettuccine),311.0,77000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3227,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Dory En Oats,122.0,84150.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3228,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Lemon Butter Dory,114.0,84150.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3229,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Crispy Dory Sambal Sereh,102.0,81510.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3230,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Bean Arabica Gold (200 Gr),245.0,64000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3231,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Powder Brazillian Santos (200 gr),242.0,72000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
3232,"Excelso Coffee, Grand City","Kopi, Minuman, Jajanan","Grand City Mall, Lantai 2, Jl. Walikota Mustajab, Genteng, Surabaya",Bean House Blend (200 Gr),242.0,68000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.261968500000001, 112.7499944)"
