id,namaResto,jenisResto,alamatResto,namaProduk,hargaProduk,gambarProduk-src
3731,"Bebek Semangat, Kusuma Bangsa","Ayam & bebek, Aneka nasi, Cepat saji","Jl. Kusuma Bangsa No. 31, Genteng, Surabaya",Paket Ayam Saus Rendang,62000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
3732,"Bebek Semangat, Kusuma Bangsa","Ayam & bebek, Aneka nasi, Cepat saji","Jl. Kusuma Bangsa No. 31, Genteng, Surabaya",Paket Ayam Betutu,47000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
3733,"Bebek Semangat, Kusuma Bangsa","Ayam & bebek, Aneka nasi, Cepat saji","Jl. Kusuma Bangsa No. 31, Genteng, Surabaya",Paket Ayam Suwir,47000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
3734,"Bebek Semangat, Kusuma Bangsa","Ayam & bebek, Aneka nasi, Cepat saji","Jl. Kusuma Bangsa No. 31, Genteng, Surabaya",Paket Ayam Kremes,47000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
3735,"Bebek Semangat, Kusuma Bangsa","Ayam & bebek, Aneka nasi, Cepat saji","Jl. Kusuma Bangsa No. 31, Genteng, Surabaya",Paket Ayam Jontor,47000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
3736,"Bebek Semangat, Kusuma Bangsa","Ayam & bebek, Aneka nasi, Cepat saji","Jl. Kusuma Bangsa No. 31, Genteng, Surabaya",Paket Ayam Sambal Ijo,47000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
3737,"Bebek Semangat, Kusuma Bangsa","Ayam & bebek, Aneka nasi, Cepat saji","Jl. Kusuma Bangsa No. 31, Genteng, Surabaya",Paket Ayam Rempah Pedas,49500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
3738,"Bebek Semangat, Kusuma Bangsa","Ayam & bebek, Aneka nasi, Cepat saji","Jl. Kusuma Bangsa No. 31, Genteng, Surabaya",Paket Ayam Raja Rempah,55500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
3739,"Bebek Semangat, Kusuma Bangsa","Ayam & bebek, Aneka nasi, Cepat saji","Jl. Kusuma Bangsa No. 31, Genteng, Surabaya",Paket Ayam Mozzarella,58000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
3740,"Bebek Semangat, Kusuma Bangsa","Ayam & bebek, Aneka nasi, Cepat saji","Jl. Kusuma Bangsa No. 31, Genteng, Surabaya",Paket Ayam Rica-Rica,49500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
3741,"Bebek Semangat, Kusuma Bangsa","Ayam & bebek, Aneka nasi, Cepat saji","Jl. Kusuma Bangsa No. 31, Genteng, Surabaya",Paket Ayam Sambal Matah,49500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
3742,"Bebek Semangat, Kusuma Bangsa","Ayam & bebek, Aneka nasi, Cepat saji","Jl. Kusuma Bangsa No. 31, Genteng, Surabaya",Paket Ayam Cabe Rawit,49500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
3743,"Bebek Semangat, Kusuma Bangsa","Ayam & bebek, Aneka nasi, Cepat saji","Jl. Kusuma Bangsa No. 31, Genteng, Surabaya",Paket Ayam Saus Telur Asin,52000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
3744,"Bebek Semangat, Kusuma Bangsa","Ayam & bebek, Aneka nasi, Cepat saji","Jl. Kusuma Bangsa No. 31, Genteng, Surabaya",Paket Ayam Rempah Madura Special,55500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
3745,"Bebek Semangat, Kusuma Bangsa","Ayam & bebek, Aneka nasi, Cepat saji","Jl. Kusuma Bangsa No. 31, Genteng, Surabaya",Paket Mukbang Bebek,209000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
3746,"Bebek Semangat, Kusuma Bangsa","Ayam & bebek, Aneka nasi, Cepat saji","Jl. Kusuma Bangsa No. 31, Genteng, Surabaya",Paket Mukbang Keluarga,190000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
3747,"Bebek Semangat, Kusuma Bangsa","Ayam & bebek, Aneka nasi, Cepat saji","Jl. Kusuma Bangsa No. 31, Genteng, Surabaya",Paket Mukbang Duo,115000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
3748,"Bebek Semangat, Kusuma Bangsa","Ayam & bebek, Aneka nasi, Cepat saji","Jl. Kusuma Bangsa No. 31, Genteng, Surabaya",Bebek Bakar,35000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
3749,"Bebek Semangat, Kusuma Bangsa","Ayam & bebek, Aneka nasi, Cepat saji","Jl. Kusuma Bangsa No. 31, Genteng, Surabaya",Bebek Suwir,34500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
3750,"Bebek Semangat, Kusuma Bangsa","Ayam & bebek, Aneka nasi, Cepat saji","Jl. Kusuma Bangsa No. 31, Genteng, Surabaya",Bebek Kremes,34500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
3751,"Bebek Semangat, Kusuma Bangsa","Ayam & bebek, Aneka nasi, Cepat saji","Jl. Kusuma Bangsa No. 31, Genteng, Surabaya",Bebek  Jontor,34500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
3752,"Bebek Semangat, Kusuma Bangsa","Ayam & bebek, Aneka nasi, Cepat saji","Jl. Kusuma Bangsa No. 31, Genteng, Surabaya",Bebek Sambal Ijo,34500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
3753,"Bebek Semangat, Kusuma Bangsa","Ayam & bebek, Aneka nasi, Cepat saji","Jl. Kusuma Bangsa No. 31, Genteng, Surabaya",Bebek Rempah Pedas,40500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
